2016-10-10 20:52:35.570057	0	0	22	0	41	4	89	1
2016-10-10 20:52:56.479356	0	0	22	0	41	4	89	1
2016-10-10 20:54:28.026139	0	0	22	0	41	4	89	1
2016-10-10 20:54:55.454829	0	0	22	0	41	4	89	1
2016-10-10 20:55:39.303830	0	0	22	0	40	4	91	1
2016-10-10 20:55:53.944243	0	0	22	0	41	4	89	1
2016-10-10 20:57:31.635750	0	0	22	0	41	4	89	1
2016-10-12 18:28:34.761243	51	37	20	5	97	12	31	9
2016-10-12 19:20:30.342807	51	37	20	5	97	12	31	9
2016-10-12 19:22:28.208409	51	37	20	5	97	12	31	9
2016-10-12 19:22:38.535364	51	37	20	5	97	12	31	9
2016-10-12 19:22:48.637416	51	37	20	5	97	12	31	9
2016-10-13 10:45:29.488633	51	37	26	5	97	12	31	9
2016-10-13 10:47:51.044508	51	37	26	5	97	12	31	9
2016-10-13 12:02:21.920904	51	37	26	5	97	12	31	9
2016-10-13 12:03:38.816059	29	0	0	0	3	0	109	94
2016-10-13 12:06:12.330530	51	37	26	5	97	12	31	9
2016-10-13 12:12:42.138759	51	37	26	5	97	12	31	9
2016-10-13 12:24:55.891135	51	37	26	5	97	12	31	9
2016-10-13 13:07:45.696903	51	37	26	5	97	12	31	9
2016-10-13 14:20:40.124485	51	37	26	5	97	12	31	9
2016-10-13 14:58:25.182972	51	37	26	5	97	12	31	9
