2016-09-26 17:19:15.863122	76	156	0	1	60	50	62	160
2016-09-26 17:23:33.874688	76	156	0	1	60	50	62	160
2016-09-26 20:23:14.136650	76	136	0	1	60	50	62	192
2016-09-26 20:24:21.295294	76	136	0	1	60	50	62	192
2016-09-29 12:44:56.265948	89	130	0	0	11	76	257	125
2016-09-30 09:30:55.683385	72	135	0	0	15	50	238	154
2016-09-30 09:51:06.710524	72	135	0	0	11	50	201	145
2016-09-30 09:52:16.840862	72	135	0	0	11	50	201	145
2016-09-30 10:27:01.179199	72	135	0	0	15	50	238	154
2016-09-30 10:29:06.783914	72	135	0	0	15	50	238	154
2016-09-30 15:51:24.863219	72	135	0	0	15	50	238	154
2016-09-30 16:04:16.932343	72	135	0	0	15	50	238	154
2016-10-05 12:02:46.160081	250	136	0	0	130	50	872	154
2016-10-05 19:34:23.655708	269	142	0	0	124	37	785	44
2016-10-07 10:17:47.893496	278	154	0	0	118	31	851	92
2016-10-07 10:43:09.486242	278	154	0	0	116	32	848	91
2016-10-07 18:21:49.951986	0	0	0	0	8	49	168	145
2016-10-07 18:48:20.920281	0	0	0	0	8	49	168	145
2016-10-10 20:18:54.278241	0	0	32	0	131	50	925	90
2016-10-10 20:19:27.975587	0	0	31	0	131	51	929	90
2016-10-10 20:21:28.915477	0	0	29	0	133	55	934	90
2016-10-10 20:27:41.095329	0	0	31	0	132	51	929	90
2016-10-10 20:28:57.344532	0	0	30	0	133	52	926	90
2016-10-10 20:30:02.880727	0	0	29	0	131	54	944	90
2016-10-10 20:35:39.066716	0	0	31	0	132	51	932	90
2016-10-10 20:36:13.374754	0	0	30	0	130	52	937	90
2016-10-10 20:38:42.896870	0	0	0	0	0	0	0	0
2016-10-10 20:39:25.731210	0	0	30	0	133	53	927	90
2016-10-10 20:44:42.947301	0	0	30	0	131	53	942	90
2016-10-14 18:41:50.675737	217	136	0	53	581	64	215	365
2016-10-14 18:43:22.042569	217	136	0	53	581	64	215	365
2016-10-14 18:44:36.512762	217	136	0	53	581	64	215	365
2016-10-14 18:45:03.687626	217	136	0	53	581	64	215	365
2016-10-14 18:45:25.796833	217	136	0	53	581	64	215	365
2016-10-14 18:45:50.175918	217	136	0	53	581	64	215	365
2016-10-14 18:46:07.078903	217	136	0	53	581	64	215	365
2016-10-14 18:51:22.658730	217	136	0	53	581	64	215	365
2016-10-14 18:54:13.529739	217	136	0	53	581	64	215	365
2016-10-14 18:56:39.071300	217	136	0	53	581	64	215	365
2016-10-14 18:57:00.421657	217	136	0	53	581	64	215	365
2016-10-14 18:57:21.516300	217	136	0	53	581	64	215	365
2016-10-14 18:57:29.701332	217	136	0	53	581	64	215	365
2016-10-14 18:58:01.494859	217	136	0	53	581	64	215	365
2016-10-14 18:58:29.586647	217	136	0	53	581	64	215	365
2016-10-14 18:58:53.881964	217	136	0	53	581	64	215	365
2016-10-14 18:59:18.099111	217	136	0	53	581	64	215	365
2016-10-14 18:59:29.590950	217	136	0	53	581	64	215	365
2016-10-14 18:59:38.080057	217	136	0	53	581	64	215	365
2016-10-14 18:59:46.916299	217	136	0	53	581	64	215	365
2016-10-14 18:59:58.445730	217	136	0	53	581	64	215	365
2016-10-14 19:00:05.656914	217	136	0	53	581	64	215	365
2016-10-14 19:01:04.505433	217	136	0	53	581	64	215	365
2016-10-14 19:04:48.212464	217	136	0	53	581	64	215	365
2016-10-14 19:09:32.154202	217	136	0	53	581	64	215	365
2016-10-14 20:17:06.499450	217	136	0	10	581	47	114	94
2016-10-17 11:01:45.937124	217	136	0	10	581	47	114	94
2016-10-17 12:58:43.199648	217	136	0	10	581	47	114	94
2016-10-17 16:05:09.696220	217	136	0	10	581	47	114	94
2016-10-17 16:30:36.231381	217	136	0	10	581	47	114	94
